DateTime;Quality status;Resolution code;Net regulation volume;System imbalance;Alpha;Marginal incremental price;Marginal decremental price;Strategic reserve price;Positive imbalance price;Negative imbalance price
2023-05-16T01:45:00+02:00;Not Validated;PT15M;-78.015;125.403;0.0;111.21;-55.27;;-55.27;-55.27
2023-05-16T01:30:00+02:00;Not Validated;PT15M;-78.331;107.562;0.0;115.68;20.38;;20.38;20.38
2023-05-16T01:15:00+02:00;Not Validated;PT15M;-136.869;150.395;0.78;111.21;-16.46;;-17.24;-17.24
2023-05-16T01:00:00+02:00;Not Validated;PT15M;-22.183;40.089;0.0;115.39;66.33;;66.33;66.33
2023-05-16T00:45:00+02:00;Not Validated;PT15M;-11.667;-42.317;0.0;113.11;-92.16;;113.11;113.11
2023-05-16T00:30:00+02:00;Not Validated;PT15M;-57.404;112.989;0.0;113.69;16.2;;16.2;16.2
2023-05-16T00:15:00+02:00;Not Validated;PT15M;-64.228;6.348;0.0;111.21;-65.26;;-65.26;-65.26
2023-05-16T00:00:00+02:00;Not Validated;PT15M;-20.114;64.618;0.0;261.01;-42.11;;-42.11;-42.11
2023-05-15T23:45:00+02:00;Not Validated;PT15M;168.883;-140.098;0.0;241.42;58.11;;241.42;241.42
2023-05-15T23:30:00+02:00;Not Validated;PT15M;238.097;-220.666;3.68;241.42;62.39;;245.1;245.1
2023-05-15T23:15:00+02:00;Not Validated;PT15M;181.701;-193.138;8.85;241.42;47.58;;250.27;250.27
2023-05-15T23:00:00+02:00;Not Validated;PT15M;350.82;-339.127;21.0;266.08;49.48;;287.08;287.08
2023-05-15T22:45:00+02:00;Not Validated;PT15M;159.696;-342.217;7.21;115.52;64.19;;122.73;122.73
2023-05-15T22:30:00+02:00;Not Validated;PT15M;115.134;-130.669;0.0;115.27;64.19;;115.27;115.27
2023-05-15T22:15:00+02:00;Not Validated;PT15M;44.744;-63.67;0.0;112.55;63.63;;112.55;112.55
2023-05-15T22:00:00+02:00;Not Validated;PT15M;-40.187;47.063;0.0;111.21;57.65;;57.65;57.65
2023-05-15T21:45:00+02:00;Not Validated;PT15M;75.361;-66.733;0.0;111.29;64.19;;111.29;111.29
2023-05-15T21:30:00+02:00;Not Validated;PT15M;92.349;-96.542;0.0;113.58;64.19;;113.58;113.58
2023-05-15T21:15:00+02:00;Not Validated;PT15M;-177.665;177.131;2.96;111.21;-36.56;;-39.52;-39.52
2023-05-15T21:00:00+02:00;Not Validated;PT15M;-190.559;203.559;1.84;111.21;56.47;;54.63;54.63
2023-05-15T20:45:00+02:00;Not Validated;PT15M;-60.438;88.347;0.0;111.35;61.87;;61.87;61.87
2023-05-15T20:30:00+02:00;Not Validated;PT15M;-78.235;97.424;0.0;111.21;63.85;;63.85;63.85
2023-05-15T20:15:00+02:00;Not Validated;PT15M;21.889;-18.538;0.0;116.21;64.19;;116.21;116.21
2023-05-15T20:00:00+02:00;Not Validated;PT15M;-5.488;-25.701;0.0;116.21;40.56;;116.21;116.21
2023-05-15T19:45:00+02:00;Not Validated;PT15M;-60.052;92.284;0.0;116.21;62.53;;62.53;62.53
2023-05-15T19:30:00+02:00;Not Validated;PT15M;13.904;-13.982;0.0;116.21;68.88;;116.21;116.21
2023-05-15T19:15:00+02:00;Not Validated;PT15M;-66.106;68.805;0.0;116.21;66.19;;66.19;66.19
2023-05-15T19:00:00+02:00;Not Validated;PT15M;97.325;-79.692;0.0;116.31;69.19;;116.31;116.31
2023-05-15T18:45:00+02:00;Not Validated;PT15M;-20.959;-15.061;0.0;120.0;67.85;;120.0;120.0
2023-05-15T18:30:00+02:00;Not Validated;PT15M;-76.068;22.362;0.0;215.0;22.08;;22.08;22.08
2023-05-15T18:15:00+02:00;Not Validated;PT15M;81.991;-78.782;0.0;215.0;13.97;;215.0;215.0
2023-05-15T18:00:00+02:00;Not Validated;PT15M;93.579;-190.845;2.59;122.77;69.19;;125.36;125.36
2023-05-15T17:45:00+02:00;Not Validated;PT15M;98.872;-145.607;0.0;119.03;-36.56;;119.03;119.03
2023-05-15T17:30:00+02:00;Not Validated;PT15M;-125.192;33.211;0.0;117.35;-36.56;;-36.56;-36.56
2023-05-15T17:15:00+02:00;Not Validated;PT15M;-155.693;151.256;0.78;116.21;64.19;;63.41;63.41
2023-05-15T17:00:00+02:00;Not Validated;PT15M;-0.097;-27.797;0.0;116.21;64.19;;116.21;116.21
2023-05-15T16:45:00+02:00;Not Validated;PT15M;-134.576;117.863;0.0;116.21;41.0;;41.0;41.0
2023-05-15T16:30:00+02:00;Not Validated;PT15M;-233.596;212.47;2.98;116.21;27.72;;24.75;24.75
2023-05-15T16:15:00+02:00;Not Validated;PT15M;-139.776;142.434;0.0;116.21;64.19;;64.19;64.19
2023-05-15T16:00:00+02:00;Not Validated;PT15M;-94.912;95.773;0.0;119.97;44.98;;44.98;44.98
2023-05-15T15:45:00+02:00;Not Validated;PT15M;-142.739;140.16;0.0;150.0;66.79;;66.79;66.79
2023-05-15T15:30:00+02:00;Not Validated;PT15M;-45.602;69.126;0.0;150.0;30.52;;30.52;30.52
2023-05-15T15:15:00+02:00;Not Validated;PT15M;-85.416;43.265;0.0;150.0;28.26;;28.26;28.26
2023-05-15T15:00:00+02:00;Not Validated;PT15M;59.232;-30.3;0.0;215.0;62.8;;215.0;215.0
2023-05-15T14:45:00+02:00;Not Validated;PT15M;191.71;-282.455;14.42;215.0;25.05;;229.42;229.42
2023-05-15T14:30:00+02:00;Not Validated;PT15M;254.002;-296.409;12.86;215.0;-14.79;;227.86;227.86
2023-05-15T14:15:00+02:00;Not Validated;PT15M;124.988;-266.386;3.87;125.31;69.25;;129.18;129.18
2023-05-15T14:00:00+02:00;Not Validated;PT15M;51.508;-123.384;0.0;121.14;64.11;;121.14;121.14
2023-05-15T13:45:00+02:00;Not Validated;PT15M;27.832;-38.976;0.0;129.94;64.11;;129.94;129.94
2023-05-15T13:30:00+02:00;Not Validated;PT15M;-32.328;27.67;0.0;129.94;64.25;;64.25;64.25
2023-05-15T13:15:00+02:00;Not Validated;PT15M;56.182;-61.344;0.0;132.97;64.25;;132.97;132.97
2023-05-15T13:00:00+02:00;Not Validated;PT15M;-43.525;27.737;0.0;132.97;64.25;;64.25;64.25
2023-05-15T12:45:00+02:00;Not Validated;PT15M;237.233;-232.449;5.81;194.68;64.25;;200.48;200.48
2023-05-15T12:30:00+02:00;Not Validated;PT15M;189.014;-211.257;1.65;211.98;64.25;;213.63;213.63
2023-05-15T12:15:00+02:00;Not Validated;PT15M;66.028;-74.126;0.0;200.0;64.25;;200.0;200.0
2023-05-15T12:00:00+02:00;Not Validated;PT15M;193.213;-201.264;10.64;228.02;64.67;;238.66;238.66
2023-05-15T11:45:00+02:00;Not Validated;PT15M;331.039;-345.234;23.38;220.0;64.67;;243.38;243.38
2023-05-15T11:30:00+02:00;Not Validated;PT15M;301.153;-307.502;24.1;215.0;64.67;;239.1;239.1
2023-05-15T11:15:00+02:00;Not Validated;PT15M;337.785;-345.661;7.3;111.84;64.67;;119.14;119.14
2023-05-15T11:00:00+02:00;Not Validated;PT15M;80.21;-128.767;0.0;115.58;54.05;;115.58;115.58
2023-05-15T10:45:00+02:00;Not Validated;PT15M;-96.159;139.236;0.0;120.03;-62.89;;-62.89;-62.89
2023-05-15T10:30:00+02:00;Not Validated;PT15M;-134.344;75.436;0.0;187.47;-152.61;;-152.61;-152.61
2023-05-15T10:15:00+02:00;Not Validated;PT15M;-32.605;99.049;0.0;119.21;25.74;;25.74;25.74
2023-05-15T10:00:00+02:00;Not Validated;PT15M;-46.033;-74.932;0.0;123.19;-7.12;;123.19;123.19
2023-05-15T09:45:00+02:00;Not Validated;PT15M;-167.218;224.134;0.37;195.1;-144.76;;-145.13;-145.13
2023-05-15T09:30:00+02:00;Not Validated;PT15M;-7.038;26.357;0.0;195.1;45.52;;45.52;45.52
2023-05-15T09:15:00+02:00;Not Validated;PT15M;150.594;-167.35;2.67;215.0;42.08;;217.67;217.67
2023-05-15T09:00:00+02:00;Not Validated;PT15M;162.376;-183.593;15.93;215.0;45.97;;230.93;230.93
2023-05-15T08:45:00+02:00;Not Validated;PT15M;428.336;-409.356;18.28;309.0;54.29;;327.28;327.28
2023-05-15T08:30:00+02:00;Not Validated;PT15M;311.056;-311.127;8.48;350.0;66.18;;358.48;358.48
2023-05-15T08:15:00+02:00;Not Validated;PT15M;380.924;-382.283;0.0;480.7;69.81;;480.7;480.7
2023-05-15T08:00:00+02:00;Not Validated;PT15M;405.309;-558.117;73.1;278.35;69.81;;351.45;351.45
2023-05-15T07:45:00+02:00;Not Validated;PT15M;341.386;-395.081;62.43;249.0;67.21;;311.43;311.43
2023-05-15T07:30:00+02:00;Not Validated;PT15M;431.916;-459.451;49.22;266.08;69.81;;315.3;315.3
2023-05-15T07:15:00+02:00;Not Validated;PT15M;313.732;-369.965;14.87;241.42;69.81;;256.29;256.29
2023-05-15T07:00:00+02:00;Not Validated;PT15M;208.446;-235.152;11.74;215.0;64.81;;226.74;226.74
2023-05-15T06:45:00+02:00;Not Validated;PT15M;222.56;-314.859;12.82;143.95;64.81;;156.77;156.77
2023-05-15T06:30:00+02:00;Not Validated;PT15M;168.788;-236.64;5.06;215.0;64.81;;220.06;220.06
2023-05-15T06:15:00+02:00;Not Validated;PT15M;141.318;-199.225;1.33;115.43;64.81;;116.76;116.76
2023-05-15T06:00:00+02:00;Not Validated;PT15M;26.239;-49.971;0.0;111.84;64.81;;111.84;111.84
2023-05-15T05:45:00+02:00;Not Validated;PT15M;-38.623;19.541;0.0;116.84;64.81;;64.81;64.81
2023-05-15T05:30:00+02:00;Not Validated;PT15M;78.673;-86.121;0.0;116.84;64.81;;116.84;116.84
2023-05-15T05:15:00+02:00;Not Validated;PT15M;-97.2;117.271;0.0;116.84;-170.45;;-170.45;-170.45
2023-05-15T05:00:00+02:00;Not Validated;PT15M;-119.658;171.489;0.0;116.84;-215.63;;-215.63;-215.63
2023-05-15T04:45:00+02:00;Not Validated;PT15M;-0.347;-0.8;0.0;116.84;64.28;;116.84;116.84
2023-05-15T04:30:00+02:00;Not Validated;PT15M;53.387;-92.8;0.0;116.84;-31.9;;116.84;116.84
2023-05-15T04:15:00+02:00;Not Validated;PT15M;24.583;-16.204;0.0;116.84;-36.79;;116.84;116.84
2023-05-15T04:00:00+02:00;Not Validated;PT15M;55.248;-89.828;0.0;114.34;11.5;;114.34;114.34
2023-05-15T03:45:00+02:00;Not Validated;PT15M;43.52;-53.669;0.0;111.85;65.02;;111.85;111.85
2023-05-15T03:30:00+02:00;Not Validated;PT15M;61.854;-64.984;0.0;113.32;55.67;;113.32;113.32
2023-05-15T03:15:00+02:00;Not Validated;PT15M;106.74;-129.588;0.0;113.14;64.81;;113.14;113.14
2023-05-15T03:00:00+02:00;Not Validated;PT15M;31.576;-60.447;0.0;115.66;69.81;;115.66;115.66
2023-05-15T02:45:00+02:00;Not Validated;PT15M;64.57;-85.736;0.0;111.84;67.84;;111.84;111.84
2023-05-15T02:30:00+02:00;Not Validated;PT15M;-30.158;-1.131;0.0;111.84;15.66;;111.84;111.84
2023-05-15T02:15:00+02:00;Not Validated;PT15M;-9.848;-6.041;0.0;111.84;68.35;;111.84;111.84
2023-05-15T02:00:00+02:00;Not Validated;PT15M;-39.252;20.639;0.0;139.56;68.05;;68.05;68.05
2023-05-15T01:45:00+02:00;Not Validated;PT15M;-33.159;-10.214;0.0;116.84;-47.01;;116.84;116.84
2023-05-15T01:30:00+02:00;Not Validated;PT15M;-36.644;30.409;0.0;116.84;67.11;;67.11;67.11
2023-05-15T01:15:00+02:00;Not Validated;PT15M;-64.401;34.188;0.0;116.84;67.16;;67.16;67.16
2023-05-15T01:00:00+02:00;Not Validated;PT15M;-99.818;79.138;0.0;116.84;67.28;;67.28;67.28
2023-05-15T00:45:00+02:00;Not Validated;PT15M;37.7;-53.419;0.0;158.37;70.58;;158.37;158.37
2023-05-15T00:30:00+02:00;Not Validated;PT15M;-1.7;-24.238;0.0;158.37;67.2;;158.37;158.37
2023-05-15T00:15:00+02:00;Not Validated;PT15M;-65.028;38.936;0.0;116.84;73.3;;73.3;73.3
2023-05-15T00:00:00+02:00;Not Validated;PT15M;-178.006;153.919;0.77;116.84;43.16;;42.39;42.39
2023-05-14T23:45:00+02:00;Not Validated;PT15M;31.615;-23.6;0.0;120.41;72.76;;120.41;120.41
2023-05-14T23:30:00+02:00;Not Validated;PT15M;83.721;-112.693;0.0;120.41;23.09;;120.41;120.41
2023-05-14T23:15:00+02:00;Not Validated;PT15M;65.294;-43.035;0.0;200.0;-343.45;;200.0;200.0
2023-05-14T23:00:00+02:00;Not Validated;PT15M;103.247;-299.835;3.44;120.41;73.3;;123.85;123.85
2023-05-14T22:45:00+02:00;Not Validated;PT15M;44.254;-74.161;0.0;128.0;73.3;;128.0;128.0
2023-05-14T22:30:00+02:00;Not Validated;PT15M;110.759;-135.928;0.0;193.73;73.3;;193.73;193.73
2023-05-14T22:15:00+02:00;Not Validated;PT15M;97.444;-115.6;0.0;193.73;71.0;;193.73;193.73
2023-05-14T22:00:00+02:00;Not Validated;PT15M;161.741;-158.582;3.54;200.0;73.3;;203.54;203.54
2023-05-14T21:45:00+02:00;Not Validated;PT15M;91.722;-219.121;2.34;142.4;73.3;;144.75;144.75
2023-05-14T21:30:00+02:00;Not Validated;PT15M;43.928;-104.186;0.0;138.58;73.3;;138.58;138.58
2023-05-14T21:15:00+02:00;Not Validated;PT15M;56.95;-79.508;0.0;193.73;73.3;;193.73;193.73
2023-05-14T21:00:00+02:00;Not Validated;PT15M;75.112;-102.866;0.0;193.73;-206.06;;193.73;193.73
2023-05-14T20:45:00+02:00;Not Validated;PT15M;19.741;-57.103;0.0;201.46;-311.36;;201.46;201.46
2023-05-14T20:30:00+02:00;Not Validated;PT15M;15.131;-33.399;0.0;200.0;71.2;;200.0;200.0
2023-05-14T20:15:00+02:00;Not Validated;PT15M;133.69;-129.987;0.0;206.75;-90.75;;206.75;206.75
2023-05-14T20:00:00+02:00;Not Validated;PT15M;264.569;-237.852;12.88;205.0;-177.57;;217.88;217.88
2023-05-14T19:45:00+02:00;Not Validated;PT15M;124.926;-317.747;3.7;133.76;73.3;;137.46;137.46
2023-05-14T19:30:00+02:00;Not Validated;PT15M;3.623;-66.029;0.0;120.96;73.3;;120.96;120.96
2023-05-14T19:15:00+02:00;Not Validated;PT15M;-142.932;132.073;0.0;120.41;29.78;;29.78;29.78
2023-05-14T19:00:00+02:00;Not Validated;PT15M;-78.362;116.548;0.0;124.17;-398.44;;-398.44;-398.44
2023-05-14T18:45:00+02:00;Not Validated;PT15M;-100.495;2.212;0.0;125.63;-84.0;;-84.0;-84.0
2023-05-14T18:30:00+02:00;Not Validated;PT15M;-276.628;232.368;10.57;120.41;-84.0;;-94.57;-94.57
2023-05-14T18:15:00+02:00;Not Validated;PT15M;-401.246;368.693;37.35;120.41;8.05;;-29.3;-29.3
2023-05-14T18:00:00+02:00;Not Validated;PT15M;-351.921;340.043;14.72;206.75;59.96;;45.24;45.24
2023-05-14T17:45:00+02:00;Not Validated;PT15M;228.06;-230.707;2.53;224.29;73.3;;226.82;226.82
2023-05-14T17:30:00+02:00;Not Validated;PT15M;90.475;-119.957;0.0;221.9;73.3;;221.9;221.9
2023-05-14T17:15:00+02:00;Not Validated;PT15M;-90.334;-67.546;0.0;215.07;-401.69;;215.07;215.07
2023-05-14T17:00:00+02:00;Not Validated;PT15M;79.771;186.341;0.0;206.75;-439.24;;-439.24;-439.24
2023-05-14T16:45:00+02:00;Not Validated;PT15M;301.997;-339.673;31.6;200.0;-607.72;;231.6;231.6
2023-05-14T16:30:00+02:00;Not Validated;PT15M;317.465;-342.797;12.25;200.0;15.92;;212.25;212.25
2023-05-14T16:15:00+02:00;Not Validated;PT15M;23.959;-202.397;1.3;154.3;-44.26;;155.6;155.6
2023-05-14T16:00:00+02:00;Not Validated;PT15M;14.554;43.405;0.0;193.73;-400.94;;-400.94;-400.94
2023-05-14T15:45:00+02:00;Not Validated;PT15M;97.959;-93.196;0.0;193.73;-327.11;;193.73;193.73
2023-05-14T15:30:00+02:00;Not Validated;PT15M;145.989;-169.808;0.86;119.4;1.78;;120.26;120.26
2023-05-14T15:15:00+02:00;Not Validated;PT15M;8.531;-21.888;0.0;115.41;-3.73;;115.41;115.41
2023-05-14T15:00:00+02:00;Not Validated;PT15M;53.58;-65.501;0.0;115.68;1.18;;115.68;115.68
2023-05-14T14:45:00+02:00;Not Validated;PT15M;37.091;-34.95;0.0;115.41;-0.51;;115.41;115.41
2023-05-14T14:30:00+02:00;Not Validated;PT15M;64.357;-94.384;0.0;117.65;-251.73;;117.65;117.65
2023-05-14T14:15:00+02:00;Not Validated;PT15M;133.745;-111.221;0.0;193.73;-307.45;;193.73;193.73
2023-05-14T14:00:00+02:00;Not Validated;PT15M;112.768;-200.215;1.21;148.88;-285.53;;150.09;150.09
2023-05-14T13:45:00+02:00;Not Validated;PT15M;66.346;-36.816;0.0;193.73;-292.08;;193.73;193.73
2023-05-14T13:30:00+02:00;Not Validated;PT15M;226.815;-237.32;2.4;120.41;7.17;;122.81;122.81
2023-05-14T13:15:00+02:00;Not Validated;PT15M;88.844;-89.412;0.0;120.41;-7.2;;120.41;120.41
2023-05-14T13:00:00+02:00;Not Validated;PT15M;144.207;-158.272;0.97;120.41;1.85;;121.38;121.38
2023-05-14T12:45:00+02:00;Not Validated;PT15M;-49.783;50.03;0.0;120.41;-27.68;;-27.68;-27.68
2023-05-14T12:30:00+02:00;Not Validated;PT15M;-168.304;164.593;0.92;116.57;-34.73;;-35.65;-35.65
2023-05-14T12:15:00+02:00;Not Validated;PT15M;-19.253;61.17;0.0;193.73;-171.54;;-171.54;-171.54
2023-05-14T12:00:00+02:00;Not Validated;PT15M;102.172;-310.227;7.06;143.36;9.73;;150.42;150.42
2023-05-14T11:45:00+02:00;Not Validated;PT15M;-178.094;159.701;0.0;120.41;-300.81;;-300.81;-300.81
2023-05-14T11:30:00+02:00;Not Validated;PT15M;45.937;18.109;0.0;193.73;-254.15;;-254.15;-254.15
2023-05-14T11:15:00+02:00;Not Validated;PT15M;241.983;-258.379;1.87;142.57;30.09;;144.44;144.44
2023-05-14T11:00:00+02:00;Not Validated;PT15M;-167.144;35.631;0.0;157.85;-347.26;;-347.26;-347.26
2023-05-14T10:45:00+02:00;Not Validated;PT15M;124.622;-53.366;0.0;210.0;-366.07;;210.0;210.0
2023-05-14T10:30:00+02:00;Not Validated;PT15M;536.395;-480.371;0.0;900.49;-253.13;;900.49;900.49
2023-05-14T10:15:00+02:00;Not Validated;PT15M;734.285;-733.586;0.0;1700.49;-269.63;;1700.49;1700.49
2023-05-14T10:00:00+02:00;Not Validated;PT15M;753.387;-1013.036;0.0;490.57;73.3;;490.57;490.57
2023-05-14T09:45:00+02:00;Not Validated;PT15M;536.043;-541.641;0.0;608.89;73.09;;608.89;608.89
2023-05-14T09:30:00+02:00;Not Validated;PT15M;628.374;-632.123;0.0;600.3;73.3;;600.3;600.3
2023-05-14T09:15:00+02:00;Not Validated;PT15M;751.514;-769.367;0.0;585.22;73.3;;585.22;585.22
2023-05-14T09:00:00+02:00;Not Validated;PT15M;695.878;-877.57;0.0;498.69;73.3;;498.69;498.69
2023-05-14T08:45:00+02:00;Not Validated;PT15M;512.065;-619.541;101.54;288.25;73.3;;389.79;389.79
2023-05-14T08:30:00+02:00;Not Validated;PT15M;504.851;-579.073;104.68;215.0;73.3;;319.68;319.68
2023-05-14T08:15:00+02:00;Not Validated;PT15M;352.084;-355.364;50.82;283.54;73.3;;334.36;334.36
2023-05-14T08:00:00+02:00;Not Validated;PT15M;331.564;-511.362;21.75;215.0;68.3;;236.75;236.75
2023-05-14T07:45:00+02:00;Not Validated;PT15M;81.435;-126.57;0.0;120.6;73.3;;120.6;120.6
2023-05-14T07:30:00+02:00;Not Validated;PT15M;75.389;-104.983;0.0;119.19;68.3;;119.19;119.19
2023-05-14T07:15:00+02:00;Not Validated;PT15M;15.434;-29.79;0.0;215.0;65.65;;215.0;215.0
2023-05-14T07:00:00+02:00;Not Validated;PT15M;166.844;-183.24;0.81;123.16;68.3;;123.97;123.97
2023-05-14T06:45:00+02:00;Not Validated;PT15M;-11.475;-1.068;0.0;115.41;71.6;;115.41;115.41
2023-05-14T06:30:00+02:00;Not Validated;PT15M;8.244;-16.499;0.0;118.66;70.28;;118.66;118.66
2023-05-14T06:15:00+02:00;Not Validated;PT15M;-6.96;-19.973;0.0;120.41;-24.46;;120.41;120.41
2023-05-14T06:00:00+02:00;Not Validated;PT15M;67.342;-83.001;0.0;120.41;73.07;;120.41;120.41
2023-05-14T05:45:00+02:00;Not Validated;PT15M;16.358;-29.813;0.0;120.41;70.52;;120.41;120.41
2023-05-14T05:30:00+02:00;Not Validated;PT15M;14.918;-35.858;0.0;120.41;71.49;;120.41;120.41
2023-05-14T05:15:00+02:00;Not Validated;PT15M;-71.972;51.756;0.0;120.41;71.81;;71.81;71.81
2023-05-14T05:00:00+02:00;Not Validated;PT15M;-103.779;82.318;0.0;120.41;44.56;;44.56;44.56
2023-05-14T04:45:00+02:00;Not Validated;PT15M;103.362;-114.141;0.0;215.0;67.54;;215.0;215.0
2023-05-14T04:30:00+02:00;Not Validated;PT15M;163.599;-182.601;2.72;228.02;72.34;;230.74;230.74
2023-05-14T04:15:00+02:00;Not Validated;PT15M;166.452;-180.574;3.59;215.0;69.86;;218.59;218.59
2023-05-14T04:00:00+02:00;Not Validated;PT15M;175.098;-209.432;8.44;215.0;73.1;;223.44;223.44
2023-05-14T03:45:00+02:00;Not Validated;PT15M;276.733;-295.347;9.99;215.0;68.1;;224.99;224.99
2023-05-14T03:30:00+02:00;Not Validated;PT15M;209.777;-232.439;3.74;215.0;68.1;;218.74;218.74
2023-05-14T03:15:00+02:00;Not Validated;PT15M;137.027;-163.049;1.54;215.0;68.1;;216.54;216.54
2023-05-14T03:00:00+02:00;Not Validated;PT15M;64.983;-115.734;0.0;215.0;24.09;;215.0;215.0
2023-05-14T02:45:00+02:00;Not Validated;PT15M;156.633;-159.291;2.87;215.0;37.85;;217.87;217.87
2023-05-14T02:30:00+02:00;Not Validated;PT15M;190.772;-200.986;3.7;215.0;68.03;;218.7;218.7
2023-05-14T02:15:00+02:00;Not Validated;PT15M;176.161;-193.045;2.62;215.0;53.26;;217.62;217.62
2023-05-14T02:00:00+02:00;Not Validated;PT15M;133.206;-155.603;0.97;120.22;68.1;;121.19;121.19
2023-05-14T01:45:00+02:00;Not Validated;PT15M;33.169;-51.718;0.0;120.22;34.54;;120.22;120.22
2023-05-14T01:30:00+02:00;Not Validated;PT15M;-12.775;1.332;0.0;120.22;59.48;;59.48;59.48
2023-05-14T01:15:00+02:00;Not Validated;PT15M;70.61;-98.652;0.0;120.22;56.23;;120.22;120.22
2023-05-14T01:00:00+02:00;Not Validated;PT15M;54.494;-78.153;0.0;124.6;64.07;;124.6;124.6
2023-05-14T00:45:00+02:00;Not Validated;PT15M;-11.854;-6.789;0.0;168.9;68.1;;168.9;168.9
2023-05-14T00:30:00+02:00;Not Validated;PT15M;-99.403;63.742;0.0;168.9;68.1;;68.1;68.1
2023-05-14T00:15:00+02:00;Not Validated;PT15M;-32.628;36.81;0.0;228.02;68.1;;68.1;68.1
2023-05-14T00:00:00+02:00;Not Validated;PT15M;71.956;-179.903;0.97;140.92;50.15;;141.89;141.89
2023-05-13T23:45:00+02:00;Not Validated;PT15M;-10.078;28.287;0.0;165.65;46.37;;46.37;46.37
2023-05-13T23:30:00+02:00;Not Validated;PT15M;61.576;-98.702;0.0;164.57;73.1;;164.57;164.57
2023-05-13T23:15:00+02:00;Not Validated;PT15M;14.862;-43.343;0.0;265.0;-13.14;;265.0;265.0
2023-05-13T23:00:00+02:00;Not Validated;PT15M;60.705;-88.084;0.0;265.0;-17.57;;265.0;265.0
2023-05-13T22:45:00+02:00;Not Validated;PT15M;147.948;-158.34;2.04;265.0;-19.84;;267.04;267.04
2023-05-13T22:30:00+02:00;Not Validated;PT15M;157.587;-198.413;3.63;265.0;-11.33;;268.63;268.63
2023-05-13T22:15:00+02:00;Not Validated;PT15M;237.505;-235.039;12.66;265.0;-10.42;;277.66;277.66
2023-05-13T22:00:00+02:00;Not Validated;PT15M;165.719;-370.024;33.54;181.79;-16.65;;215.33;215.33
2023-05-13T21:45:00+02:00;Not Validated;PT15M;334.514;-321.728;12.1;320.74;-16.41;;332.84;332.84
2023-05-13T21:30:00+02:00;Not Validated;PT15M;249.734;-355.462;6.29;324.89;-10.42;;331.18;331.18
2023-05-13T21:15:00+02:00;Not Validated;PT15M;209.094;-233.578;20.32;259.0;-13.68;;279.32;279.32
2023-05-13T21:00:00+02:00;Not Validated;PT15M;366.562;-434.795;65.38;279.65;-10.42;;345.03;345.03
2023-05-13T20:45:00+02:00;Not Validated;PT15M;343.661;-487.743;25.67;268.91;-13.0;;294.58;294.58
2023-05-13T20:30:00+02:00;Not Validated;PT15M;201.585;-228.61;4.1;265.0;-15.45;;269.1;269.1
2023-05-13T20:15:00+02:00;Not Validated;PT15M;195.232;-221.119;2.69;265.0;-15.42;;267.69;267.69
2023-05-13T20:00:00+02:00;Not Validated;PT15M;170.799;-172.43;3.13;265.0;-15.42;;268.13;268.13
2023-05-13T19:45:00+02:00;Not Validated;PT15M;118.349;-241.329;1.29;142.37;-15.8;;143.65;143.65
2023-05-13T19:30:00+02:00;Not Validated;PT15M;-33.71;-3.345;0.0;118.34;-15.8;;118.34;118.34
2023-05-13T19:15:00+02:00;Not Validated;PT15M;-59.915;75.722;0.0;118.33;-18.52;;-18.52;-18.52
2023-05-13T19:00:00+02:00;Not Validated;PT15M;-162.616;133.92;0.0;119.5;-52.4;;-52.4;-52.4
2023-05-13T18:45:00+02:00;Not Validated;PT15M;69.036;-47.937;0.0;118.09;-16.27;;118.09;118.09
2023-05-13T18:30:00+02:00;Not Validated;PT15M;-59.993;27.82;0.0;120.41;-26.94;;-26.94;-26.94
2023-05-13T18:15:00+02:00;Not Validated;PT15M;-107.7;113.327;0.0;104.39;-24.3;;-24.3;-24.3
2023-05-13T18:00:00+02:00;Not Validated;PT15M;-234.824;191.575;4.58;120.41;-59.01;;-63.59;-63.59
2023-05-13T17:45:00+02:00;Not Validated;PT15M;259.021;-267.205;7.93;161.53;-13.93;;169.46;169.46
2023-05-13T17:30:00+02:00;Not Validated;PT15M;213.769;-218.429;2.9;161.53;-10.7;;164.43;164.43
2023-05-13T17:15:00+02:00;Not Validated;PT15M;80.831;-132.91;0.0;139.24;-11.86;;139.24;139.24
2023-05-13T17:00:00+02:00;Not Validated;PT15M;-97.22;194.964;0.33;115.58;-160.26;;-160.59;-160.59
2023-05-13T16:45:00+02:00;Not Validated;PT15M;101.928;-82.04;0.0;200.0;-16.98;;200.0;200.0
2023-05-13T16:30:00+02:00;Not Validated;PT15M;154.471;-149.392;0.0;118.0;-15.7;;118.0;118.0
2023-05-13T16:15:00+02:00;Not Validated;PT15M;85.566;-161.763;0.73;127.21;-92.43;;127.94;127.94
2023-05-13T16:00:00+02:00;Not Validated;PT15M;47.749;9.708;0.0;200.0;-57.53;;-57.53;-57.53
2023-05-13T15:45:00+02:00;Not Validated;PT15M;161.74;-161.927;0.84;115.41;-15.43;;116.25;116.25
2023-05-13T15:30:00+02:00;Not Validated;PT15M;32.539;-27.205;0.0;115.41;-15.55;;115.41;115.41
2023-05-13T15:15:00+02:00;Not Validated;PT15M;1.064;-42.0;0.0;72.21;-38.34;;72.21;72.21
2023-05-13T15:00:00+02:00;Not Validated;PT15M;-41.455;71.397;0.0;60.0;-33.31;;-33.31;-33.31
2023-05-13T14:45:00+02:00;Not Validated;PT15M;-56.394;45.169;0.0;118.35;-54.01;;-54.01;-54.01
